train/test,log type,severity,class,text,Reference,label_4class,label_node,label_job,label_total,masked_text
train,syslog,3,file system,mmfs: [E] VERBS RDMA closed connection [ip] ([sth NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_WR_FLUSH_ERR,,0,1,1,1,verbs rdma closed ADDR sth PATH NUM fabnum NUM index NUM 0 ID rdma send ibv wc wr flush err
train,DELL LC ,3,"bmc, management module",The iDRAC on the sled arg1 is not communicating with the Management Module(MM).,,0,1,1,1,sled ARG communicating mm
test,syslog,3,service,journal: Failed connect to PipeWire: Couldn't connect to PipeWire,,0,1,1,1,journal pipewire couldn t pipewire
train,syslog,3,file system,mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (connection out). Attempting reconnect.,,0,1,1,1,ADDR agpu NETIF out attempting
test,DELL LC ,3,storage,"The storage arg1 cable is not connected, or is improperly connected.",,0,1,1,1,ARG connected improperly connected
train,DELL LC ,3,storage,Fault detected on drive arg1 in disk drive bay arg2 .,,0,1,1,1,ARG disk bay ARG
train,DELL LC ,3,power,The system performance degraded because power exceeds capacity.,,0,1,1,1,performance degraded exceeds capacity
train,syslog,3,service,gdrcopy: module nvidia is not loaded,,0,1,1,1,loaded
train,HPE IML,3,storage,%1 %2 Error: Rx/Tx is disabled on this device,,0,1,1,1,rx tx disabled this
train,HPE IML,3,memory,Unsupported NVDIMM detected,,0,1,1,1,__EMPTY_MASKED__
train,DELL LC ,2,battery,Battery - The battery cannot provide sufficient power.,,0,1,1,1,provide sufficient
test,HPE IML,2,power,The system power supply or power source ismalfunctioning,,0,1,1,1,source ismalfunctioning
train,syslog,3,nic,sm-notify: nsm_rpc_sendto: sendto failed: Network is unreachable,,0,1,1,1,notify nsm rpc sendto sendto unreachable
test,syslog,3,os,kernel: pci [pci id] BAR [NUM]: no space for [mem size 0x[kNUM] 64bit],,0,1,1,1,ID NUM space for NUM 64bit
train,DELL LC ,2,fan,Fan failure detected on power supply arg1 .,,0,1,1,1,ARG
train,syslog,3,service,"systemd: openib[eth ID].service: Main process exited, code=exited, status=3[path]",,0,1,1,1,openib NETIF main PATH
train,syslog,3,"resource management, scheduler",kernel: [PID](python) over core_pipe_limit,,0,1,1,1,python
train,HPE IML,3,memory,NVDIMM erase error,,0,1,1,1,erase
train,DELL LC ,2,"bios, firmware, driver",Unable to read or change any of the system BIOS configuration settings.,,0,1,1,1,read change any settings
test,syslog,3,service,systemd: remote-fs.target: Job remote-fs.target[path] failed with result 'dependency'.,,0,1,1,1,remote fs target job remote fs target PATH dependency
test,DELL LC ,2,"voltage, current",An under voltage fault detected on power supply arg1 .,,0,1,1,1,an under ARG
train,syslog,3,"bios, firmware, driver",kernel: NVRM: The NVIDIA probe routine failed for 1 device(s).,https://github.com/probonopd/system/issues/1,0,1,1,1,probe routine for s
train,syslog,3,file system,unbound-anchor: [1637420413] libunbound[3094810:0] error: could not fflush([path]): no space left on device,,0,1,1,1,unbound anchor 1637420413 libunbound 3094810 0 could fflush PATH space left
train,syslog,3,nic,mmsysmon: [E] Event raised: No relevant NICs detected,,0,1,1,1,event relevant nics
train,syslog,2,battery,Server_Administrator: [NUM] - Storage Service Controller event log: Battery relearn pending: Battery is under charge: Controller 0 (PERC H745 Adapter),,0,1,1,1,administrator NUM event relearn pending under 0 perc h745 adapter
train,syslog,3,file system,kernel: LustreError: LOG ID:(client.c:[kNUM]:ptlrpc_import_delay_req()) @@@ invalidate in flight req@[ID] x[ID][path]([NUM]) o[kNUM]>lsr05-OST[kNUM]osc-[ID]@[ip]@o2ib:28[path] lens 328[path] e 0 to 1 dl [kNUM] ref 1 fl Rpc:X[path] rc 0[path],,0,1,1,1,client c NUM ptlrpc import delay req invalidate flight req ID x ID PATH o NUM lsr05 ost NUM osc ID ADDR o2ib 28 PATH lens 328 PATH 0 dl NUM ref fl rpc x PATH rc 0 PATH
train,DELL LC ,3,power,The peripheral sled in the slot arg1 has a power issue and is automatically turned off.,,0,1,1,1,peripheral sled ARG issue and automatically turned off
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp Exception (GPC 0, TPC 2, SM [NUM]:) Misaligned PC",,0,1,1,1,ID 13 NUM warp gpc 0 tpc NUM misaligned pc
train,syslog,3,storage,"kernel: Buffer I/O error on dev sdb1, logical block 0, lost sync page write",,0,1,1,1,buffer i o dev sdb1 logical 0 lost sync write
test,HPE IML,3,nic,"Network adapter link down (Slot %1, Port %2)",,0,1,1,1,adapter
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:84:00): 31, pid=19159, Ch 00000008, intr 10000000. MMU Fault: ENGINE GRAPHICS GPCCLIENT_T1_6 faulted @ 0x25_abf64000. Fault is of type FAULT_PTE ACCESS_TYPE_READ",,0,1,1,1,31 19159 00000008 intr 10000000 mmu gpcclient t1 6 faulted 0x25 abf64000 pte access read
train,syslog,2,file system,kernel: FAT-fs (sdb[NUM]:) unable to read boot sector,,0,1,1,1,fat fs sdb NUM read boot sector
train,DELL LC ,2,fan,Fan arg1 RPM is less than the lower critical threshold.,,0,1,1,1,ARG
test,DELL LC ,3,"bus, io module, pci",The IO Module in slot arg1 has encountered a critical issue with its application software. Error Code: arg2 .,,0,1,1,1,ARG encountered issue its application ARG
train,HPE IML,3,"bus, io module, pci",Uncorrectable PCI Express Error detected,,0,1,1,1,uncorrectable express
test,DELL LC ,3,nic,Unable to complete the operation because the network interface is not ready.,,0,1,1,1,complete operation interface ready
train,HPE IML,3,storage,Slot %1 Smart Array - Memory error occurredduring self-test,,0,1,1,1,occurredduring self test
train,DELL LC ,3,memory,The SAS IOM arg1 has detected multiple ECC memory errors.,,0,1,1,1,iom ARG multiple ecc errors
train,DELL LC ,3,storage,Unable to read or write the file because an I/O error occurred.,,0,1,1,1,read write an i o
train,syslog,3,file system,mmfs: [E] Close connection [ip] [vngpuc NODE ID] <c0n[interface ID]>:[1] (connection by peer). Attempting reconnect.,,0,1,1,1,ADDR vngpuc NETIF by peer attempting
train,syslog,3,service,systemd: libvirtd-admin.socket: Found dependency [path][path],,0,1,1,1,libvirtd admin socket found dependency PATH
test,syslog,3,file system,kernel: LustreError: LOG ID:(file.c:218:ll_close_inode_openhandle()) lsr[kNUM]lilmv-[ID]: inode [0x[kNUM]:0x[kNUM]:[ADDR]] mdc close failed: rc = [kNUM],https://jira.whamcloud.com/browse/LU-6627,0,1,1,1,c 218 ll inode openhandle lsr NUM lilmv ID inode NUM NUM ADDR mdc rc NUM
train,syslog,3,file system,mmfs: [E] Message ID [Message ID] was lost by node [ip] [sth NODE ID] wasLost 2,,0,1,1,1,message ID lost by ADDR sth waslost
train,syslog,3,service,systemd: libvirtd-ro.socket: Failed with result 'service-start-limit-hit'.,,0,1,1,1,libvirtd ro socket hit
test,syslog,3,gpu,"NVRM: Xid (PCI:0000:01:00): 68, CCMDs 00000019 0000c2b0",,0,1,1,1,01 68 ccmds 00000019 0000c2b0
train,syslog,3,file system,mmfs: [E] VERBS RDMA closed connection [ip] ([vngpuc NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_RETRY_EXC_ERR,,0,1,1,1,verbs rdma closed ADDR vngpuc PATH NUM fabnum NUM index NUM 0 ID rdma send ibv wc retry exc err
train,DELL LC ,3,power,"Chassis Management Controller (CMC) is unable to turn on the component arg1 - arg2 because of insufficient power. The minimum required power is arg3 AC Watts, but only arg4 AC Watts is available.",,0,1,1,1,turn ARG ARG minimum required ARG ac watts but only ARG ac watts available
train,syslog,3,file system,"kernel: LustreError: LOG ID:(osc_cache.c:962:osc_extent_wait()) ### extent: [ID] ns: lsr05-OST[kNUM]osc-[ID] lock: [ID][path][ID] lrc: 10[path],0 mode: PW[path] res: [0x[kNUM]:[ADDR]:[ADDR]].[ADDR] rrc: 2 type: EXT [0->[ID][kNUM]] (req 0->[kNUM]) flags: [ADDR]0 nid: local remote: 0x[ID] expref: -99 [PID] timeout: 0 lvb_type: 1",,0,1,1,1,osc c 962 osc extent wait extent ID lsr05 ost NUM osc ID lock ID PATH lrc 10 PATH mode pw PATH res NUM ADDR ADDR ADDR rrc ext 0 ID NUM req 0 NUM flags ADDR 0 nid local remote ID expref 99 timeout 0 lvb
train,HPE IML,3,storage,"Drive array controller failure (chassis %1, Slot%2)",,0,1,1,1,__EMPTY_MASKED__
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 31, pid=[PIDNUM], Ch [kNUM], intr [kNUM] MMU Fault: ENGINE GRAPHICS GPCCLIENT_GCC faulted @ [ADDR]_[kNUM] Fault is of type FAULT_PDE  access_TYPE_VIRT_READ",,0,1,1,1,ID 31 NUM NUM intr NUM mmu gpcclient gcc faulted ADDR NUM pde access virt read
train,DELL LC ,2,power,Power supply arg1 vendor type mismatch detected.,,0,1,1,1,ARG vendor mismatch
train,DELL LC ,3,"bmc, management module","Unable to failover, CMC arg1 in unknown state.",,0,1,1,1,failover ARG unknown state
test,DELL LC ,3,"voltage, current",The memory module arg1 arg2 voltage is greater than the upper critical threshold.,,0,1,1,1,ARG ARG greater upper
train,DELL LC ,3,nic,The Test Network Connection operation completed with errors.,,0,1,1,1,test operation completed errors
train,syslog,3,file system,mmsysmon: [E] Event raised: Reconnect to [ip] [stnfs NODE ID] <c0n[interface ID]> failed,,0,1,1,1,event ADDR stnfs NETIF
train,DELL LC ,3,memory,A Critical event was detected on the Non-Volatile Dual In-line Memory Module (NVDIMM) device in the slot arg1 .,,0,1,1,1,event non volatile line ARG
test,syslog,3,file system,"mmfs: [E] Node [ip] ([agpu NODE ID]) has been deleted from the cluster, but it has been detected as still up. Deletion that node may not have completed successfully. Manually bring GPFS down [path] node.",,0,1,1,1,ADDR agpu been deleted from cluster but it been as still up deletion may have completed successfully manually bring gpfs PATH
train,DELL LC ,2,memory,The memory module arg1 temperature is outside of range.,,0,1,1,1,ARG
train,HPE IML,3,memory,NVDIMM disabled,,0,1,1,1,disabled
train,HPE IML,3,board,Storage backplane Box Number 0 management failure (Failure type - UBM failure),,0,1,1,1,box number 0 ubm
train,DELL LC ,2,cpu,The CPU in the arg1 socket is not properly fused.,,0,1,1,1,ARG socket properly fused
train,syslog,3,file system,kernel: LustreError: [kNUM]: lsr05-MDT[kNUM]mdc-[ID]: operation to node [ip]@o2ib failed: rc = -16,,0,1,1,1,NUM lsr05 mdt NUM mdc ID operation ADDR o2ib rc 16
test,syslog,3,file system,kernel: LustreError: [kNUM]: lsr05-OST[kNUM]osc-[ID]: This client was evicted by lsr05-OST[kNUM]; in progress operations using this service will fail.,,0,1,1,1,NUM lsr05 ost NUM osc ID this client evicted by lsr05 ost NUM progress operations using this will fail
train,syslog,3,cpu,kernel: : section_type: IA32[path] processor error,,0,1,1,1,section ia32 PATH
train,syslog,3,file system,kernel: LNetError: LOG ID:(lib-move.c:[kNUM]:lnet_select_preferred_best_ni()) no path to [ip]@o2ib[eth ID] from net o2ib[eth ID],,0,1,1,1,lneterror lib move c NUM lnet select preferred best ni ADDR o2ib NETIF from net o2ib NETIF
test,DELL LC ,3,memory,"Memory device has failed. Memory device location: arg1 , Possible memory module event cause: arg2 .",,0,1,1,1,ARG possible event cause ARG
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:84:00): 13, pid=7928, Graphics SM Global Exception on (GPC 2, TPC 0, SM 1): Multiple Warp Errors",,0,1,1,1,13 7928 global gpc tpc 0 multiple warp errors
test,syslog,3,file system,rsyslogd: imjournal: fopen() failed for path: '[path]': no space left on device [v8.1911.0-6.el8 try https:[path] ],,0,1,1,1,rsyslogd imjournal fopen for PATH space left v8 1911 0 6 el8 try https PATH
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:02:00): 57, Failed shmoo sddr3 link training",,0,1,1,1,02 57 shmoo sddr3 training
test,DELL LC ,3,memory,BIOS POST memory test failed.,,0,1,1,1,post test
test,HPE IML,3,"bus, io module, pci",Unrecoverable I/O error has occurred,,0,1,1,1,unrecoverable i o
train,DELL LC ,3,memory,The Non-Volatile Dual In-line Memory Module (NVDIMM) device in the slot arg1 was unable to be initialized.,,0,1,1,1,non volatile line ARG initialized
train,syslog,3,file system,mmfs: [E] Close connection [ip] [stnfs NODE ID] <c0n[interface ID]>:[0] (Connection by peer). Attempting reconnect.,,0,1,1,1,ADDR stnfs NETIF 0 by peer attempting
train,syslog,3,file system,mmfs: [E] Close connection [ip] [stnfs NODE ID] <c0n[interface ID]> (Broken pipe). Attempting reconnect.,,0,1,1,1,ADDR stnfs NETIF broken attempting
train,DELL LC ,2,"voltage, current",CPU arg1 voltage regulator module failed.,,0,1,1,1,ARG regulator
train,DELL LC ,3,"bus, io module, pci",The health of IO module in the slot arg1 is in Critical state.,,0,1,1,1,health ARG state
train,DELL LC ,3,nic,An internal network error occurred.,,0,1,1,1,an internal
train,DELL LC ,2,power,The temperature for power supply arg1 is outside of range.,,0,1,1,1,for ARG
train,HPE IML,3,memory,"NVDIMM Error: Processor %1, DIMM %2",,0,1,1,1,__EMPTY_MASKED__
train,HPE IML,3,storage,Slot %1 Smart Array: Cache Module Self-TestError Occurred. %2,,0,1,1,1,self testerror
train,DELL LC ,3,"voltage, current",The memory module arg1 voltage is less than the lower critical threshold.,,0,1,1,1,ARG
test,DELL LC ,2,board,The system is being shut down for thermal protection.,,0,1,1,1,being shut for protection
train,DELL LC ,2,board,The arg1 temperature is outside of range.,,0,1,1,1,ARG
train,syslog,3,file system,"mmsysmon: [E] Event raised: The local filesystem with the mount point / used for [path] reached a nearly exhausted level, which is less than [NUM] MB free space.",,0,1,1,1,event local filesystem point used for PATH reached nearly exhausted level which NUM mb free space
train,syslog,3,file system,mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (Broken pipe). Attempting reconnect.,,0,1,1,1,ADDR agpu NETIF broken attempting
train,syslog,3,os,kernel: pci [pci id] BAR [NUM]: failed to assign [mem size 0x[kNUM] 64bit pref],,0,1,1,1,ID NUM assign NUM 64bit pref
train,DELL LC ,2,memory,The memory module arg1 temperature is greater than the upper critical threshold.,,0,1,1,1,ARG greater upper
test,syslog,3,service,abrtd: Lock file '.lock' is locked by [PID],https://access.redhat.com/discussions/3101531?tour=8,0,1,1,1,abrtd lock lock locked by
train,DELL LC ,3,"bus, io module, pci",Unable to turn on the server because a Mezzanine card is incompatible with the I/O Module or PCIe subsystem.,,0,1,1,1,turn mezzanine incompatible i o subsystem
train,syslog,3,nic,mmsysmon: [E] Event raised: NIC virbr[eth ID]-nic is down,,0,1,1,1,event virbr NETIF
test,DELL LC ,2,"voltage, current",The power input for CPU arg1 voltage regulator module is outside of range.,,0,1,1,1,input for ARG regulator
test,DELL LC ,3,storage,An issue is observed on the Hard-drive/SSD backplane.,,0,1,1,1,an issue observed hard ssd
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Global Exception (GPC 0, TPC 0, SM [NUM]:) Multiple Warp Errors",,0,1,1,1,ID 13 NUM global gpc 0 tpc 0 NUM multiple warp errors
train,syslog,3,file system,mmsysmon: [E] Event raised: Physical link of the NIC ib[eth ID] is down,,0,1,1,1,event physical ib NETIF
train,DELL LC ,2,board,The sled arg1 arg2 temperature is less than the lower critical threshold temperature.,,0,1,1,1,sled ARG ARG
train,DELL LC ,3,unknown,The health of sled in the sled slot arg1 is in Critical state.,,0,1,1,1,health sled sled ARG state
train,DELL LC ,2,unknown,Server arg1 is removed.,,0,1,1,1,ARG
test,HPE IML,3,unknown,Uncorrectable error was detected,,0,1,1,1,uncorrectable
train,DELL LC ,3,unknown,arg1 is sending inconsistent responses to the controller.,,0,1,1,1,ARG sending inconsistent responses
train,DELL LC ,3,unknown,arg1 is not functioning correctly.,,0,1,1,1,ARG functioning correctly
train,DELL LC ,3,unknown,Unable to allocate resources.,,0,1,1,1,allocate resources
train,DELL LC ,2,unknown,The arg1 is removed from slot arg2 .,,0,1,1,1,ARG from ARG
train,DELL LC ,3,unknown,Consistency check for arg1 has completed with uncorrectable errors.,,0,1,1,1,consistency check for ARG completed uncorrectable errors
train,DELL LC ,2,unknown,arg1 is not responding.,,0,1,1,1,ARG
train,DELL LC ,2,unknown,A hardware incompatibility is detected between arg1 arg2 and arg3 arg4 .,,0,1,1,1,incompatibility between ARG ARG and ARG ARG
train,DELL LC ,2,unknown,arg1 is shutdown.,,0,1,1,1,ARG shutdown
train,HPE IML,3,unknown,Trusted Platform Module (TPM) self-test error,,0,1,1,1,trusted platform tpm self test
test,DELL LC ,3,unknown,Resource allocation error.,,0,1,1,1,resource allocation
test,DELL LC ,3,unknown,Unable to complete the operation because of an unknown issue.,,0,1,1,1,complete operation an unknown issue
train,DELL LC ,3,unknown,The arg1 is not installed correctly.,,0,1,1,1,ARG installed correctly
train,DELL LC ,3,unknown,Unable to run the command because of a general issue.,,0,1,1,1,run command general issue
train,DELL LC ,2,unknown,arg1 has a hardware error.,,0,1,1,1,ARG
train,DELL LC ,2,unknown,The watchdog timer expired.,,0,1,1,1,expired
train,DELL LC ,3,unknown,General failure.,,0,1,1,1,general
train,HPE IML,3,unknown,Intel Trusted Execution Error: Intel TXT BIOSACM has reported an error (code:0x%1),,0,1,1,1,intel trusted execution intel txt biosacm reported an
