text,class,label,train/test,top_attention_words,masked_text_attention
All links are down in adapter %1 in slot %2,nic,0,test,['are'],All links down in adapter %1 in slot %2
kernel: fat__get_entry: [NUM] callbacks suppressed,file system,0,train,['kernel:'],fat__get_entry: [NUM] callbacks suppressed
mmsysmon: [E] Event raised: Reconnect to [ip] [sth NODE ID] <c0n[interface ID]> failed,file system,0,test,"['failed', 'raised:']",mmsysmon: [E] Event Reconnect to [ip] [sth NODE ID] <c0n[interface ID]>
One or more storage cables have failed,storage,0,train,['have'],One or more storage cables failed
kernel: pcieport [NUM]:a0:[kNUM]: can't derive routing for PCI INT A,"bus, io module, pci",0,train,['kernel:'],pcieport [NUM]:a0:[kNUM]: can't derive routing for PCI INT A
Drive array disk drives not responding,storage,0,train,['responding'],Drive array disk drives not
systemd: Failed to start SHARP Daemon (sharpd). Version: 2.5.0.,service,0,test,['to'],systemd: Failed start SHARP Daemon (sharpd). Version: 2.5.0.
mmfs: [E] Remount failed for device gpfs.sr06: No such file or directory,file system,0,train,"['failed', 'No']",mmfs: [E] Remount for device gpfs.sr06: such file or directory
The Power Supply Unit (PSU) arg1 is turned off because it is not supported by the Chassis.,power,0,train,"['The', 'it']",Power Supply Unit (PSU) arg1 is turned off because is not supported by Chassis.
Slot %1 Smart Array: Controller Degraded %2,storage,0,train,['Slot'],%1 Smart Array: Controller Degraded %2
Disk drive bay arg1 current is less than the lower critical threshold.,"voltage, current",0,train,"['is', 'bay']",Disk drive arg1 current less than the lower critical threshold.
"NVDIMM Error: Proc %1, DIMM %2 is configuredfor Sub-NUMA Clustering",memory,0,train,['is'],"NVDIMM Error: Proc %1, DIMM %2 configuredfor Sub-NUMA Clustering"
A power supply wattage mismatch is detected; power supply arg1 is rated for arg2 watts.,power,0,train,"['A', 'detected;']",power supply wattage mismatch is power supply arg1 is rated for arg2 watts.
No memory is detected.,memory,0,train,['No'],memory is detected.
kernel: NVRM: failed to initialize module.,"bios, firmware, driver",0,train,['failed'],kernel: NVRM: to initialize module.
arg1 has exceeded the maximum failure threshold.,board,0,train,['has'],arg1 exceeded the maximum failure threshold.
"kernel: blk_update_request: I/O error, dev sdb, sector [NUM] op [ADDR]:(READ) flags [ADDR] phys_seg [NUM] prio class 0",storage,0,train,"['sector', 'kernel:']","blk_update_request: I/O error, dev sdb, [NUM] op [ADDR]:(READ) flags [ADDR] phys_seg [NUM] prio class 0"
kernel: LustreError: LOG ID:(mdc_request.c:[kNUM]:mdc_read_page()) lsr05-MDT[kNUM]mdc-[ID]: [0x[kNUM]:0x[kNUM]:[ADDR]] lock enqueue fails: rc = -4,file system,0,train,"['kernel:', 'fails:']",LustreError: LOG ID:(mdc_request.c:[kNUM]:mdc_read_page()) lsr05-MDT[kNUM]mdc-[ID]: [0x[kNUM]:0x[kNUM]:[ADDR]] lock enqueue rc = -4
Slot X Drive Array: Drives disabled due to cachedata loss,storage,0,train,['disabled'],Slot X Drive Array: Drives due to cachedata loss
arg1 RPM is less than the lower critical threshold.,fan,0,test,['is'],arg1 RPM less than the lower critical threshold.
Memory - Previous uncorrectable memory error.,memory,0,test,['-'],Memory Previous uncorrectable memory error.
A fatal IO error detected on a component at slot arg1 .,"bus, io module, pci",0,train,"['A', 'detected']",fatal IO error on component at slot arg1 .
Interrupt controller failed.,board,0,train,['failed.'],Interrupt controller
The arg1 cable is incorrectly connected to backplane arg2 connector arg3 .,board,0,test,"['is', 'The']",arg1 cable incorrectly connected to backplane arg2 connector arg3 .
The NVDIMM installed in slot arg1 is in critical condition.,memory,0,train,['is'],The NVDIMM installed in slot arg1 in critical condition.
"The event log indicates degraded or disabled ECC functionality. Memory testing cannot continue until the problems are corrected, the log cleared and the system rebooted.",memory,0,train,"['indicates', 'The', 'cannot']","event log degraded or disabled ECC functionality. Memory testing continue until problems are corrected, log cleared and system rebooted."
"openib[eth ID]: Module rdma_ucm does not exist, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]","bios, firmware, driver",0,test,['does'],"openib[eth ID]: Module rdma_ucm not exist, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]"
All the NVDIMMs are disabled because the installed processor does not support the Intel Persistent Memory DIMMs.,memory,0,train,"['are', 'because']",All the NVDIMMs disabled the installed processor does not support the Intel Persistent Memory DIMMs.
kernel: mlx5_core [device id]: mlx5_error_sw_reset:239:([PID]): start,switch,0,test,['kernel:'],mlx5_core [device id]: mlx5_error_sw_reset:239:([PID]): start
Memory errors detected. Limit exceeded. Additional errors will not be resolved.,memory,0,train,['exceeded.'],Memory errors detected. Limit Additional errors will not be resolved.
Chassis Management Controller is unable to send power allocation information to arg1 - arg2 at priority arg3 .,"bmc, management module",0,test,"['is', 'unable']",Chassis Management Controller to send power allocation information to arg1 - arg2 at priority arg3 .
HPE Persistent Memory Initialization Error,memory,0,train,['Error'],HPE Persistent Memory Initialization
kernel: nv_peer_mem: Unknown symbol nvidia_p2p_free_dma_mapping (err -22),"bios, firmware, driver",0,train,['kernel:'],nv_peer_mem: Unknown symbol nvidia_p2p_free_dma_mapping (err -22)
mmfs: [E] Read Callback err 2. No user [USER ID] event is registered,file system,0,train,"['is', 'No']",mmfs: [E] Read Callback err 2. user [USER ID] event registered
mmfs: [E] VERBS RDMA closed connection [ip] ([sth NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_WR_FLUSH_ERR,file system,0,train,"['error', 'closed', 'send']",mmfs: [E] VERBS RDMA connection [ip] ([sth NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA IBV_WC_WR_FLUSH_ERR
The iDRAC on the sled arg1 is not communicating with the Management Module(MM).,"bmc, management module",0,train,"['is', 'The']",iDRAC on sled arg1 not communicating with Management Module(MM).
journal: Failed connect to PipeWire: Couldn't connect to PipeWire,service,0,test,['Failed'],journal: connect to PipeWire: Couldn't connect to PipeWire
mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (connection out). Attempting reconnect.,file system,0,train,"['mmfs:', 'out).']",[E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (connection Attempting reconnect.
"The storage arg1 cable is not connected, or is improperly connected.",storage,0,test,['The'],"storage arg1 cable is not connected, or is improperly connected."
Fault detected on drive arg1 in disk drive bay arg2 .,storage,0,train,['detected'],Fault on drive arg1 in disk drive bay arg2 .
The system performance degraded because power exceeds capacity.,power,0,train,['because'],The system performance degraded power exceeds capacity.
gdrcopy: module nvidia is not loaded,service,0,train,['is'],gdrcopy: module nvidia not loaded
%1 %2 Error: Rx/Tx is disabled on this device,storage,0,train,['is'],%1 %2 Error: Rx/Tx disabled on this device
Unsupported NVDIMM detected,memory,0,train,['detected'],Unsupported NVDIMM
Battery - The battery cannot provide sufficient power.,battery,0,train,['-'],Battery The battery cannot provide sufficient power.
The system power supply or power source ismalfunctioning,power,0,test,['The'],system power supply or power source ismalfunctioning
sm-notify: nsm_rpc_sendto: sendto failed: Network is unreachable,nic,0,train,['is'],sm-notify: nsm_rpc_sendto: sendto failed: Network unreachable
kernel: pci [pci id] BAR [NUM]: no space for [mem size 0x[kNUM] 64bit],os,0,test,"['for', 'kernel:']",pci [pci id] BAR [NUM]: no space [mem size 0x[kNUM] 64bit]
Fan failure detected on power supply arg1 .,fan,0,train,['detected'],Fan failure on power supply arg1 .
"systemd: openib[eth ID].service: Main process exited, code=exited, status=3[path]",service,0,train,['process'],"systemd: openib[eth ID].service: Main exited, code=exited, status=3[path]"
kernel: [PID](python) over core_pipe_limit,"resource management, scheduler",0,train,['kernel:'],[PID](python) over core_pipe_limit
NVDIMM erase error,memory,0,train,['erase'],NVDIMM error
Unable to read or change any of the system BIOS configuration settings.,"bios, firmware, driver",0,train,"['Unable', 'to']",read or change any of the system BIOS configuration settings.
systemd: remote-fs.target: Job remote-fs.target[path] failed with result 'dependency'.,service,0,test,['failed'],systemd: remote-fs.target: Job remote-fs.target[path] with result 'dependency'.
An under voltage fault detected on power supply arg1 .,"voltage, current",0,test,['under'],An voltage fault detected on power supply arg1 .
kernel: NVRM: The NVIDIA probe routine failed for 1 device(s).,"bios, firmware, driver",0,train,['failed'],kernel: NVRM: The NVIDIA probe routine for 1 device(s).
unbound-anchor: [1637420413] libunbound[3094810:0] error: could not fflush([path]): no space left on device,file system,0,train,"['could', 'not']",unbound-anchor: [1637420413] libunbound[3094810:0] error: fflush([path]): no space left on device
mmsysmon: [E] Event raised: No relevant NICs detected,nic,0,train,['No'],mmsysmon: [E] Event raised: relevant NICs detected
Server_Administrator: [NUM] - Storage Service Controller event log: Battery relearn pending: Battery is under charge: Controller 0 (PERC H745 Adapter),battery,0,train,"['event', '0']",Server_Administrator: [NUM] - Storage Service Controller log: Battery relearn pending: Battery is under charge: Controller (PERC H745 Adapter)
kernel: LustreError: LOG ID:(client.c:[kNUM]:ptlrpc_import_delay_req()) @@@ invalidate in flight req@[ID] x[ID][path]([NUM]) o[kNUM]>lsr05-OST[kNUM]osc-[ID]@[ip]@o2ib:28[path] lens 328[path] e 0 to 1 dl [kNUM] ref 1 fl Rpc:X[path] rc 0[path],file system,0,train,"['kernel:', 'rc', 'ref']",LustreError: LOG ID:(client.c:[kNUM]:ptlrpc_import_delay_req()) @@@ invalidate in flight req@[ID] x[ID][path]([NUM]) o[kNUM]>lsr05-OST[kNUM]osc-[ID]@[ip]@o2ib:28[path] lens 328[path] e 0 to 1 dl [kNUM] 1 fl Rpc:X[path] 0[path]
The peripheral sled in the slot arg1 has a power issue and is automatically turned off.,power,0,train,"['The', 'is']",peripheral sled in slot arg1 has a power issue and automatically turned off.
"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp Exception (GPC 0, TPC 2, SM [NUM]:) Misaligned PC",gpu,0,train,"['kernel:', 'Exception']","NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp (GPC 0, TPC 2, SM [NUM]:) Misaligned PC"
"kernel: Buffer I/O error on dev sdb1, logical block 0, lost sync page write",storage,0,train,"['error', 'kernel:']","Buffer I/O on dev sdb1, logical block 0, lost sync page write"
"Network adapter link down (Slot %1, Port %2)",nic,0,test,['down'],"Network adapter link (Slot %1, Port %2)"
"NVRM: Xid (PCI:0000:84:00): 31, pid=19159, Ch 00000008, intr 10000000. MMU Fault: ENGINE GRAPHICS GPCCLIENT_T1_6 faulted @ 0x25_abf64000. Fault is of type FAULT_PTE ACCESS_TYPE_READ",gpu,0,train,"['31,', 'Fault:', 'is']","NVRM: Xid (PCI:0000:84:00): pid=19159, Ch 00000008, intr 10000000. MMU ENGINE GRAPHICS GPCCLIENT_T1_6 faulted @ 0x25_abf64000. Fault of type FAULT_PTE ACCESS_TYPE_READ"
kernel: FAT-fs (sdb[NUM]:) unable to read boot sector,file system,0,train,['unable'],kernel: FAT-fs (sdb[NUM]:) to read boot sector
Fan arg1 RPM is less than the lower critical threshold.,fan,0,train,['is'],Fan arg1 RPM less than the lower critical threshold.
The IO Module in slot arg1 has encountered a critical issue with its application software. Error Code: arg2 .,"bus, io module, pci",0,test,"['has', 'The']",IO Module in slot arg1 encountered a critical issue with its application software. Error Code: arg2 .
Uncorrectable PCI Express Error detected,"bus, io module, pci",0,train,['detected'],Uncorrectable PCI Express Error
Unable to complete the operation because the network interface is not ready.,nic,0,test,"['is', 'because']",Unable to complete the operation the network interface not ready.
Slot %1 Smart Array - Memory error occurredduring self-test,storage,0,train,['occurredduring'],Slot %1 Smart Array - Memory error self-test
The SAS IOM arg1 has detected multiple ECC memory errors.,memory,0,train,['The'],SAS IOM arg1 has detected multiple ECC memory errors.
Unable to read or write the file because an I/O error occurred.,storage,0,train,"['because', 'Unable']",to read or write the file an I/O error occurred.
mmfs: [E] Close connection [ip] [vngpuc NODE ID] <c0n[interface ID]>:[1] (connection by peer). Attempting reconnect.,file system,0,train,"['mmfs:', 'Close']",[E] connection [ip] [vngpuc NODE ID] <c0n[interface ID]>:[1] (connection by peer). Attempting reconnect.
systemd: libvirtd-admin.socket: Found dependency [path][path],service,0,train,['dependency'],systemd: libvirtd-admin.socket: Found [path][path]
kernel: LustreError: LOG ID:(file.c:218:ll_close_inode_openhandle()) lsr[kNUM]lilmv-[ID]: inode [0x[kNUM]:0x[kNUM]:[ADDR]] mdc close failed: rc = [kNUM],file system,0,test,"['close', 'failed:']",kernel: LustreError: LOG ID:(file.c:218:ll_close_inode_openhandle()) lsr[kNUM]lilmv-[ID]: inode [0x[kNUM]:0x[kNUM]:[ADDR]] mdc rc = [kNUM]
mmfs: [E] Message ID [Message ID] was lost by node [ip] [sth NODE ID] wasLost 2,file system,0,train,"['2', 'by']",mmfs: [E] Message ID [Message ID] was lost node [ip] [sth NODE ID] wasLost
systemd: libvirtd-ro.socket: Failed with result 'service-start-limit-hit'.,service,0,train,['Failed'],systemd: libvirtd-ro.socket: with result 'service-start-limit-hit'.
"NVRM: Xid (PCI:0000:01:00): 68, CCMDs 00000019 0000c2b0",gpu,0,test,"['68,']",NVRM: Xid (PCI:0000:01:00): CCMDs 00000019 0000c2b0
mmfs: [E] VERBS RDMA closed connection [ip] ([vngpuc NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_RETRY_EXC_ERR,file system,0,train,"['closed', 'error', 'mmfs:']",[E] VERBS RDMA connection [ip] ([vngpuc NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send IBV_WC_RETRY_EXC_ERR
"Chassis Management Controller (CMC) is unable to turn on the component arg1 - arg2 because of insufficient power. The minimum required power is arg3 AC Watts, but only arg4 AC Watts is available.",power,0,train,"['unable', 'to', 'component']","Chassis Management Controller (CMC) is turn on the arg1 - arg2 because of insufficient power. The minimum required power is arg3 AC Watts, but only arg4 AC Watts is available."
"kernel: LustreError: LOG ID:(osc_cache.c:962:osc_extent_wait()) ### extent: [ID] ns: lsr05-OST[kNUM]osc-[ID] lock: [ID][path][ID] lrc: 10[path],0 mode: PW[path] res: [0x[kNUM]:[ADDR]:[ADDR]].[ADDR] rrc: 2 type: EXT [0->[ID][kNUM]] (req 0->[kNUM]) flags: [ADDR]0 nid: local remote: 0x[ID] expref: -99 [PID] timeout: 0 lvb_type: 1",file system,0,train,"['kernel:', '2', 'LustreError:', 'rrc:']","LOG ID:(osc_cache.c:962:osc_extent_wait()) ### extent: [ID] ns: lsr05-OST[kNUM]osc-[ID] lock: [ID][path][ID] lrc: 10[path],0 mode: PW[path] res: [0x[kNUM]:[ADDR]:[ADDR]].[ADDR] type: EXT [0->[ID][kNUM]] (req 0->[kNUM]) flags: [ADDR]0 nid: local remote: 0x[ID] expref: -99 [PID] timeout: 0 lvb_type: 1"
